ID;name;catalognumber;cena brutto;ID regula podatkowa;ID kategorii;inInventory;picture;description;attributes
216;Lampa stołowa LE ROY TL1 SMALL 073439 -Ideal Lux;073439/IL;519.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//lampy/IdealLux/2018/mini/450px_073439_1.jpg;IDEAL LUX to włoski producent lamp najwyższej jakości. Polecamy lampy IDEAL LUX wszystkim ceniącym sobie najwyższą jakość wykonania i najlepsze materiały. Tradycyjny włoski design w połączeniu z najnowszymi technologiami to główne cechy lamp IDEAL LUX. W ofercie lamp IDEAL LUX możemy znaleźć piękne lampy kryształowe, żyrandole klasyczne i abażurowe, lampy stołowe jak również serie oświetlenia ogrodowego: kinkiety, lampy wiszące, stojące oraz latarnie.;Wysokość:36,5 cm,Szerokość:20 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
217;Lampa stołowa QUEEN TL1 MEDIUM 077741 -Ideal Lux;077741/IL;741.5;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//lampy/IdealLux/2018/mini/450px_077741_1.jpg;IDEAL LUX to włoski producent lamp najwyższej jakości. Polecamy lampy IDEAL LUX wszystkim ceniącym sobie najwyższą jakość wykonania i najlepsze materiały. Tradycyjny włoski design w połączeniu z najnowszymi technologiami to główne cechy lamp IDEAL LUX. W ofercie lamp IDEAL LUX możemy znaleźć piękne lampy kryształowe, żyrandole klasyczne i abażurowe, lampy stołowe jak również serie oświetlenia ogrodowego: kinkiety, lampy wiszące, stojące oraz latarnie.;Wysokość:48,5 cm,Szerokość:25 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
218;Korpus lampa stołowa ARBOIS – T061TB/INT  - Interiors 1900;T061TB/INT;822.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_T061TB.jpg;Korpus lampa stołowa ARBOIS – T061TB/INT;Wysokość:64 cm,Szerokość:,Materiał:Metal,Kolor:Czarny,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
219;Korpus lampy stołowej ASHTEAD – T046TB/INT  - Interiors 1900;T046TB/INT;740.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_T046TB.jpg;Korpus lampy stołowej ASHTEAD – T046TB/INT;Wysokość:61 cm,Szerokość:18 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
220;Korpus lampy stołowej ASHTEAD – T046TSB/INT  - Interiors 1900;T046TSB/INT;575.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_T046TSB.jpg;Korpus lampy stołowej ASHTEAD – T046TSB/INT;Wysokość:54 cm,Szerokość:14 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
221;Korpus lampy stołowej ASHTON – RB093M/INT  - Interiors 1900;RB093M/INT;703.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_RB093M.jpg;Korpus lampy stołowej ASHTON – RB093M/INT;Wysokość:49 cm,Szerokość:15 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
222;Korpus lampy stołowej ASTORIA – 70292/INT  - Interiors 1900;70292/INT;822.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_70292.jpg;Korpus lampy stołowej ASTORIA – 70292/INT;Wysokość:40 cm,Szerokość:27 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:25W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
223;Korpus lampy stołowej BERNWOOD – TB10L/INT  - Interiors 1900;TB10L/INT;733.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_TB10L.jpg;Korpus lampy stołowej BERNWOOD – TB10L/INT;Wysokość:62 cm,Szerokość:17 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
224;Korpus lampy stołowej CANTERBURY – 69837/INT  - Interiors 1900;69837/INT;975.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_69837.jpg;Korpus lampy stołowej CANTERBURY – 69837/INT;Wysokość:57 cm,Szerokość:,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
225;Korpus lampy stołowej COUNTRY BORDER – T051TB/INT  - Interiors 1900;T051TB/INT;785.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_T051TB.jpg;Korpus lampy stołowej COUNTRY BORDER – T051TB/INT;Wysokość:55,5 cm,Szerokość:19 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
226;Korpus lampy stołowej DARK STAR – TG08TB/INT  - Interiors 1900;TG08TB/INT;710.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_TG08TB.jpg;Korpus lampy stołowej DARK STAR – TG08TB/INT;Wysokość:62 cm,Szerokość:17 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
227;Korpus lampy stołowej DRAGONFLY RED – DB234MR/INT  - Interiors 1900;DB234MR/INT;875.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_DB234MR.jpg;Korpus lampy stołowej DRAGONFLY RED – DB234MR/INT;Wysokość:46 cm,Szerokość:16,5 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
228;Korpus lampy stołowej DRAGONFLY – DB6S/INT  - Interiors 1900;DB6S/INT;366.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_DB6S.jpg;Korpus lampy stołowej DRAGONFLY – DB6S/INT;Wysokość:36 cm,Szerokość:11 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
229;Korpus lampy stołowej LELANI – TB17M/INT  - Interiors 1900;TB17M/INT;628.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_TB17M.jpg;Korpus lampy stołowej LELANI – TB17M/INT;Wysokość:59 cm,Szerokość:16 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
230;Korpus lampy stołowej MISSION – 70474/INT  - Interiors 1900;70474/INT;703.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_70474.jpg;Korpus lampy stołowej MISSION – 70474/INT;Wysokość:48 cm,Szerokość:,Materiał:Metal,Kolor:Czarny,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
231;Korpus lampy stołowej NELSON – 69835/INT  - Interiors 1900;69835/INT;1509.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_69835.jpg;Korpus lampy stołowej NELSON – 69835/INT;Wysokość:52 cm,Szerokość:10,5 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
232;Korpus lampy stołowej NELSON – 69836/INT  - Interiors 1900;69836/INT;1911.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_69836.jpg;Korpus lampy stołowej NELSON – 69836/INT;Wysokość:63 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
233;Korpus lampy stołowej NEVADA – DB575M/INT  - Interiors 1900;DB575M/INT;777.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_DB575M.jpg;Korpus lampy stołowej NEVADA – DB575M/INT;Wysokość:56 cm,Szerokość:18 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
234;Korpus lampy stołowej ODEON – DB132L1/INT  - Interiors 1900;DB132L1/INT;427.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_DB132L1.jpg;Korpus lampy stołowej ODEON – DB132L1/INT;Wysokość:57 cm,Szerokość:17 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
235;Korpus lampy stołowej WILLOW – TB20M/INT  - Interiors 1900;TB20M/INT;628.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_TB20M.jpg;Korpus lampy stołowej WILLOW – TB20M/INT;Wysokość:53,5 cm,Szerokość:,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
236;Lampa stojąca FENDA podstawa, bez klosza  1003030  - Spotline;1003030/SLV;268.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/SPOTLINE/mini/450px_slv_1003030_1_h_rgb.jpg;Lampa stojąca FENDA podstawa, bez klosza 1003030 - Spotline, cechuje się nowoczesnością, a zarazem klasyka i precyzyjnym wykończeniem. Idealnie sprawdzi się w przestrzeniach domowych lub biurowych.;Wysokość:43,5 cm,Szerokość:18 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
237;Lampa stołowa 1595/ZB Zambelis;1595/ZB;803.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Zambelis/2019/mini/450px_1595.jpg;Lampa stołowa 1595/ZB Zambelis;Wysokość:,Szerokość:25 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
238;Lampa stołowa Abilo  ABI4203 - Dar Lighting;ABI4203;797.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/images/DAR/1200/mini/450px_ABI4203.jpg;Lampa stołowa Abilo ABI4203to połączenie pomysłowości z prostotą i dokładnością wykonania. Niezwykle popularny i ceniony producentDar Lightingoferuje atrakcyjną stylistykę, najlepszą jakość z nowoczesną estetyką. Ceramiczna podstawa w subtelnej kolorystycezachwyci delikatnością i lekkością podkreślając uniwersalny klimat oprawy. Minimalistyczna propozycja zachwyci ciepłym światłem nadając przyjemnej atmosfery i charakterystycznego nastroju w pomieszczeniu. Lampa stołowaAbilodoskonale sprawdzi się w sypialni, pokoju dziennym, kuchni czy biurze.;Wysokość:54 cm,Szerokość:13 cm,Materiał:Ceramika,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
239;Lampa stołowa AMAZONKA 3029 designerska do sypialni biała - Argon;3029/Argon;349.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//ARGON/2019/mini/450px_3029.jpg;Nowoczesna seria lamp designerskich AMAZONKA 3029 stołowych z materiałowym kloszem i szklaną podstawą. Lampa dodatkowo posiada chromowane wstawki i detale. Wysoka lampa stołowa 54 cm która może pełnić również funkcję małej lampy podłogowej. Designerska lampa stołowa idealnie nadaje się do postawienia w sypialni na komodzie lub szafce nocnej.;Wysokość:54 cm,Szerokość:30 cm,Materiał:Szkło,Kolor:Biały,Trzonek:E27,Moc żarówki:15W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
240;Lampa stołowa AMAZONKA 3031 designerska biała z przezroczysta - Argon;3031/Argon;379.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//ARGON/2019/mini/450px_3031.jpg;Nowoczesna seria lamp designerskich AMAZONKA 3031 stołowych z materiałowym kloszem i szklaną transparentną  podstawą. Lampa dodatkowo posiada chromowane wstawki i detale. Wysoka lampa stołowa 54 cm która może pełnić również funkcję małej lampy podłogowej. Designerska lampa stołowa idealnie nadaje się do postawienia w sypialni na komodzie lub szafce nocnej.;Wysokość:54 cm,Szerokość:35 cm,Materiał:Szkło,Kolor:Biały,Trzonek:E27,Moc żarówki:15W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
241;Lampa stołowa AMAZONKA 3035 designerska dymna - Argon;3035/Argon;379.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//ARGON/2019/mini/450px_3035.jpg;Nowoczesna seria lamp designerskich AMAZONKA 3035 stołowych z materiałowym kloszem i szklaną transparentną  podstawą. Lampa dodatkowo posiada chromowane wstawki i detale. Wysoka lampa stołowa 54 cm która może pełnić również funkcję małej lampy podłogowej. Designerska lampa stołowa idealnie nadaje się do postawienia w sypialni na komodzie lub szafce nocnej.;Wysokość:54 cm,Szerokość:35 cm,Materiał:Szkło,Kolor:Szary,Trzonek:E27,Moc żarówki:15W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
242;Lampa stołowa Bertha  BER4225 - Dar Lighting;BER4225;937.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/DAR_LIGHTING/mini/450px_BER4225.jpg;Lampa stołowa Bertha BER4225to połączenie oryginalności z niebanalnym stylem. Renomowany, brytyjski producentDar Lightingoferuje indywidualne podejście, modernistyczne wzornictwo z precyzyjnym wykończeniem. Subtelna podstawa w dekoracyjnej formie z łatwością dopasuje się do każdej aranżacji czarując delikatnością i wdziękiem. Tradycyjna propozycja zachwyci ciepłym światłem gwarantując uniwersalny klimat i nastrojową atmosferę w pomieszczeniu. Lampa stołowaBerthadoskonale sprawdzi się w przestrzeni domowej, biurowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:24 cm,Szerokość:24 cm,Materiał:Metal,Kolor:Czerwony,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
243;Lampa stołowa Carlos  79501 - Endon;79501/END;244.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/Endon/2020/mini/450px_79501.jpg;Lampa stołowa Carlos 79501to połączenie pomysłowości z prostotą i precyzyjnym wykończeniem. Niebywale ceniony, brytyjski producentEndonoferuje profesjonalne wykonanie i najlepszą jakość z oryginalnym stylem. Minimalistyczna forma z jasnym abażurem doda wnętrzu nieskazitelnej subtelności i elegancji zachwycając ciepłym światłem. Klasyczna propozycja gwarantuje przyjemną atmosferę i charakterystyczny klimat w pomieszczeniu. Lampa stołowaCarlosdoskonale sprawdzi się w sypialni, kuchni czy pokoju dziennym jako dodatkowe źródło światła.;Wysokość:18,5 cm,Szerokość:17 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E14,Moc żarówki:7W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
244;Lampa stołowa CLARENDON – 72978/INT  - Interiors 1900;72978/INT;1509.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_72978.jpg;Lampa stołowa CLARENDON – 72978/INT;Wysokość:66,5 cm,Szerokość:72 cm,Materiał:Metal,Kolor:Mosiądz,Trzonek:E27,Moc żarówki:7W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
245;Lampa stołowa FARLEY – 72996/INT  - Interiors 1900;72996/INT;2283.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_72996.jpg;Lampa stołowa FARLEY – 72996/INT;Wysokość:73 cm,Szerokość:28 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
246;Lampa stołowa FARLEY – 72998/INT  - Interiors 1900;72998/INT;1818.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_72998.jpg;Lampa stołowa FARLEY – 72998/INT;Wysokość:69 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
247;Lampa stołowa FERIA 1 40904114 - Kaspa;40904114;997.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40904114.jpg;Lampa stołowa FERIA 1 40904114to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnym wykończeniem. Polski producentKaspaoferuje interesujące i oryginalne wzornictwo, perfekcyjne wykonanie z najlepszą jakością. Transparentna podstawa z tekstylnym abażurem projektu Alessandro Bini nadaje niesamowity efekt wizualny. Złote wykończenia dodadzą niezwykłej elegancji i klasy. Istotną zaletą jest rewelacyjne rozszczepienie światła gwarantując pięknie rozświetlone pomieszczenie. Lampa stołowaFeriadoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:60 cm,Szerokość:44 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E27,Moc żarówki:8W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
248;Lampa stołowa FERIA 1 40909116 - Kaspa;40909116;997.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40909116.jpg;Lampa stołowa FERIA 1 40909116to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnym wykończeniem. Polski producentKaspaoferuje interesujące i oryginalne wzornictwo, perfekcyjne wykonanie z najlepszą jakością. Transparentna podstawa z tekstylnym abażurem projektu Alessandro Bini nadaje niesamowity efekt wizualny. Złote wykończenia dodadzą niezwykłej elegancji i klasy. Istotną zaletą jest rewelacyjne rozszczepienie światła gwarantując pięknie rozświetlone pomieszczenie. Lampa stołowaFeriadoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:60 cm,Szerokość:44 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E27,Moc żarówki:8W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
249;Lampa stołowa FERIA 1 40914113 - Kaspa;40914113;997.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40914113.jpg;Lampa stołowa FERIA 1 40914113to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnym wykończeniem. Polski producentKaspaoferuje interesujące i oryginalne wzornictwo, perfekcyjne wykonanie z najlepszą jakością. Transparentna podstawa z tekstylnym abażurem projektu Alessandro Bini nadaje niesamowity efekt wizualny. Złote wykończenia dodadzą niezwykłej elegancji i klasy. Istotną zaletą jest rewelacyjne rozszczepienie światła gwarantując pięknie rozświetlone pomieszczenie. Lampa stołowaFeriadoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:60 cm,Szerokość:44 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
250;Lampa stołowa FERIA 2 40905114 - Kaspa;40905114;997.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40905114.jpg;Lampa stołowa FERIA 2 40905114to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnym wykończeniem. Polski producentKaspaoferuje interesujące i oryginalne wzornictwo, perfekcyjne wykonanie z najlepszą jakością. Transparentna podstawa z tekstylnym abażurem projektu Alessandro Bini nadaje niesamowity efekt wizualny. Złote wykończenia dodadzą niezwykłej elegancji i klasy. Istotną zaletą jest rewelacyjne rozszczepienie światła gwarantując pięknie rozświetlone otoczenie. Lampa stołowaFeriadoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:55 cm,Szerokość:38 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E27,Moc żarówki:8W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
251;Lampa stołowa FERIA 2 40910116 - Kaspa;40910116;997.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40910116.jpg;Lampa stołowa FERIA 2 40910116to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnym wykończeniem. Polski producentKaspaoferuje interesujące i oryginalne wzornictwo, perfekcyjne wykonanie z najlepszą jakością. Transparentna podstawa z tekstylnym abażurem projektu Alessandro Bini nadaje niesamowity efekt wizualny. Złote wykończenia dodadzą niezwykłej elegancji i klasy. Istotną zaletą jest rewelacyjne rozszczepienie światła gwarantując pięknie rozświetlone pomieszczenie. Lampa stołowaFeriadoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:55 cm,Szerokość:38 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
252;Lampa stołowa FERIA 2 40915113 - Kaspa;40915113;997.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40915113.jpg;Lampa stołowa FERIA 2 40915113to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnym wykończeniem. Polski producentKaspaoferuje interesujące i oryginalne wzornictwo, perfekcyjne wykonanie z najlepszą jakością. Transparentna podstawa z tekstylnym abażurem projektu Alessandro Bini nadaje niesamowity efekt wizualny. Złote wykończenia dodadzą niezwykłej elegancji i klasy. Istotną zaletą jest rewelacyjne rozszczepienie światła gwarantując pięknie rozświetlone otoczenie. Lampa stołowaFeriadoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:55 cm,Szerokość:38 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
253;Lampa stołowa FUDŻI 3623 designerska do sypialni - Argon;3623/Argon;409.0;1;LAMPY STOŁOWE KLASYCZNE;4;https://polskielampy.pl/images//lampy/ARGON/2019/mini/450px_3623.jpg;Nowoczesna lampa stołowa FUDŻI 3623 to ciekawa propozycja na oświetlenie dodatkowe do sypialni oraz salonu. Lampa doskonale oświetl i udekoruje nasze wnętrza. Lampa posiada designerską podstawę składającej się z trzech szklanych kulek. Gwarantuje nam to bardzo ciekawy efekt ozdobny w wnętrzach. Czarny klosz delikatnie przepuszcza światło co pomoże w stworzeniu ciekawego klimatu w pokoju.;Wysokość:55 cm,Szerokość:30 cm,Materiał:Tkanina,Kolor:Czarny,Trzonek:E27,Moc żarówki:15W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
254;Lampa stołowa Gatsby - 63485/INT - Interiors 1900;63485/INT;2622.0;1;LAMPY STOŁOWE KLASYCZNE;8;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_63485.jpg;Lampa stołowa Gatsby - 63485/INT;Wysokość:76 cm,Szerokość:44 cm,Materiał:Metal,Kolor:Szary,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
255;Lampa stołowa GATSBY - LX125BS - INTERIORS 1900;LX125BS/INT;2724.0;1;LAMPY STOŁOWE KLASYCZNE;8;https://polskielampy.pl/images//CUBI/2017/mini/450px_LX125BS.jpg;Lampa stołowa GATSBY - LX125BS - INTERIORS 1900 -;Wysokość:57,5 cm,Szerokość:19 cm,Materiał:Szkło kryształowe,Kolor:Przezroczysty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
