ID;name;catalognumber;cena brutto;ID regula podatkowa;ID kategorii;inInventory;picture;description;attributes
831;Lampa wisząca LOYD LED R12932 - RedLux - Wyprzedaż;R12932/WYP;265.9;1;LAMPY WISZĄCE NOWOCZESNE;4;https://polskielampy.pl/images//Redlux/2018/mini/450px_R12932_1.jpg;Wyprzedaż stanu magazynowego ! Cena dotyczy 1 szt. produktu, w promocyjnej cenie posiadamy tylko 2 szt. Wysyłamy w 24 godziny. Produkt nowy i oryginalnie zapakowany. Produkt nie pochodzi z ekspozycji !Oświetlenie RedLux to najwyższa jakość wykonania i nowoczesne wzornictwo. Lampy Redlux zyskały uznanie wśród projektantów i architektów. Polecamy lampy Redlux osobom które cenią sobie najwyższą jakość wykonania i modny design.;Wysokość:96 cm,Szerokość:10 cm,Materiał:Metal,Kolor:Czarny,Trzonek:Moduł LED,Moc żarówki:4,5W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
832;Lampa wisząca MW-LIGHT Megapolis 354018201 - MW - Wyprzedaż;354018201/W;92.0;1;LAMPY WISZĄCE NOWOCZESNE;2;https://polskielampy.pl/images/mini/450px_354018201.jpg;Wyprzedaż stanu magazynowego ! W super cenie posiadamy tylko 1 szt produktu. Wysyłamy w 24 godziny. Produkt nowy i oryginalnie zapakowany. Produkt nie pochodzi z ekspozycji !Lampy MW HANDEL to doskonała propozycja dla wszystkich ciekawie urządzonych wnętrz. Przedstawiamy Państwu kolekcję unikalnych lamp wyprodukowanych w Wielkiej Brytanii. Lampy są dużo lepszej jakości niż ich Chińskie odpowiedniki. W kolekcji lamp MW HANDEL znajdują się lampy: nowoczesne , klasyczne, rustykalne i ogrodowe.;Wysokość:114 cm,Szerokość:10 cm,Materiał:Szkło,Kolor:Chrom,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
833;Lampa wisząca MW-LIGHT Techno 492010501 - MW – Wyprzedaż;492010501/WYP;149.0;1;LAMPY WISZĄCE NOWOCZESNE;4;https://polskielampy.pl/images/FRANK1/mini/450px_492010501.jpg;Lampy MW HANDEL to doskonała propozycja dla wszystkich ciekawie urządzonych wnętrz. Przedstawiamy Państwu kolekcję unikalnych lamp wyprodukowanych w Wielkiej Brytanii. Lampy są dużo lepszej jakości niż ich Chińskie odpowiedniki. W kolekcji lamp MW HANDEL znajdują się lampy: nowoczesne , klasyczne, rustykalne i ogrodowe.;Wysokość:135 cm,Szerokość:13 cm,Materiał:Metal,Kolor:Chrom,Trzonek:GU10,Moc żarówki:3W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
834;Lampa zwis BIRDCALLA-L MD1116-L CH Auhilon;MD1116-L CH;386.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//DECOLIGHT/mini/450px_justa_electron_birdcalla_MD1116-L_CH_00 (Copy).jpg;Lampy Deco Light to doskonała propozycja dla wszystkich nowoczesnych wnętrz, urządzonych z smakiem. Lampy Deco Light to zbiór ciekawych modernistycznych modeli lamp. Wśród kolekcji lamp Deco Light znajdują się nowoczesne lampy LED, lampy industrialne oraz techniczne oprawy sufitowe oraz kinkiety. W przypadku lamp wyposażonych LED gwarancja na moduł wynosi aż 3 lata ! Po okresie trzech lat, producent zapewnia serwis pogwarancyjny. Zapraszamy do skorzystania z wspaniałej oferty lamp Deco Light.;Wysokość:100 cm,Szerokość:40 cm,Materiał:Metal,Kolor:Chrom,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
835;Lampa zwis BIRDCALLA-L MD1116-L RG Auhilon;MD1116-L RG;386.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//DECOLIGHT/mini/450px_justa_electron_birdcalla_MD1116-L_RG_00 (Copy).jpg;Lampy Deco Light to doskonała propozycja dla wszystkich nowoczesnych wnętrz, urządzonych z smakiem. Lampy Deco Light to zbiór ciekawych modernistycznych modeli lamp. Wśród kolekcji lamp Deco Light znajdują się nowoczesne lampy LED, lampy industrialne oraz techniczne oprawy sufitowe oraz kinkiety. W przypadku lamp wyposażonych LED gwarancja na moduł wynosi aż 3 lata ! Po okresie trzech lat, producent zapewnia serwis pogwarancyjny. Zapraszamy do skorzystania z wspaniałej oferty lamp Deco Light.;Wysokość:100 cm,Szerokość:40 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
836;Lampa zwis BIRDCALLA-M MD1116-M CH Auhilon;MD1116-M CH;350.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//DECOLIGHT/mini/450px_justa_electron_birdcalla_MD1116-M_CH_00 (Copy).jpg;Lampy Deco Light to doskonała propozycja dla wszystkich nowoczesnych wnętrz, urządzonych z smakiem. Lampy Deco Light to zbiór ciekawych modernistycznych modeli lamp. Wśród kolekcji lamp Deco Light znajdują się nowoczesne lampy LED, lampy industrialne oraz techniczne oprawy sufitowe oraz kinkiety. W przypadku lamp wyposażonych LED gwarancja na moduł wynosi aż 3 lata ! Po okresie trzech lat, producent zapewnia serwis pogwarancyjny. Zapraszamy do skorzystania z wspaniałej oferty lamp Deco Light.;Wysokość:100 cm,Szerokość:30 cm,Materiał:Metal,Kolor:Chrom,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
837;Lampa zwis BIRDCALLA-M MD1116-M RG Auhilon;MD1116-M RG;350.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//DECOLIGHT/mini/450px_justa_electron_birdcalla_MD1116-M_RG_00 (Copy).jpg;Lampy Deco Light to doskonała propozycja dla wszystkich nowoczesnych wnętrz, urządzonych z smakiem. Lampy Deco Light to zbiór ciekawych modernistycznych modeli lamp. Wśród kolekcji lamp Deco Light znajdują się nowoczesne lampy LED, lampy industrialne oraz techniczne oprawy sufitowe oraz kinkiety. W przypadku lamp wyposażonych LED gwarancja na moduł wynosi aż 3 lata ! Po okresie trzech lat, producent zapewnia serwis pogwarancyjny. Zapraszamy do skorzystania z wspaniałej oferty lamp Deco Light.;Wysokość:100 cm,Szerokość:30 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
838;Lampa zwis GOBI 5TR MD12132-5TR Auhilon;MD12132-5TR;404.21;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/DECOLIGHT/2018/mini/450px_MD12132-5TR.jpg;Lampy Deco Light to doskonała propozycja dla wszystkich nowoczesnych wnętrz, urządzonych z smakiem. Lampy Deco Light to zbiór ciekawych modernistycznych modeli lamp. Wśród kolekcji lamp Deco Light znajdują się nowoczesne lampy LED, lampy industrialne oraz techniczne oprawy sufitowe oraz kinkiety. W przypadku lamp wyposażonych LED gwarancja na moduł wynosi aż 3 lata ! Po okresie trzech lat, producent zapewnia serwis pogwarancyjny. Zapraszamy do skorzystania z wspaniałej oferty lamp Deco Light.;Wysokość:120 cm,Szerokość:39,5 cm,Materiał:Metal,Kolor:Chrom,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:5,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
839;Lampa zwis HIKONE III P8558-3B Auhilon;P8558-3B;440.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//DECOLIGHT/NOWE2018_2/mini/450px_0703_1.jpg;Lampy Deco Light to doskonała propozycja dla wszystkich nowoczesnych wnętrz, urządzonych z smakiem. Lampy Deco Light to zbiór ciekawych modernistycznych modeli lamp. Wśród kolekcji lamp Deco Light znajdują się nowoczesne lampy LED, lampy industrialne oraz techniczne oprawy sufitowe oraz kinkiety. W przypadku lamp wyposażonych LED gwarancja na moduł wynosi aż 3 lata ! Po okresie trzech lat, producent zapewnia serwis pogwarancyjny. Zapraszamy do skorzystania z wspaniałej oferty lamp Deco Light.;Wysokość:120 cm,Szerokość:45 cm,Materiał:Metal,Kolor:Chrom,Trzonek:Moduł LED,Moc żarówki:42W,Napięcie zasilania:230V,Ilość żarówek:,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
840;Lampa wisząca BULB RLD93024-1A - Zuma Line;003064-001642;305.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_RLD93024-1A.jpg;Lampa wisząca BULB charakteryzuje się prostą formą i dokładnością wykonania. Forma przypomina żarówkę, którą wypełniono splątanymi, metalowymi włóknami. Niestandardowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby.Lampa podkreśla nowoczesny charakter i klimat pomieszczenia.Ten minimalistyczny kształt idealnie nada się do salonu, sypialni czy pokoju dziennego.;Wysokość:110 cm,Szerokość:22 cm,Materiał:Metal,Kolor:Przezroczysty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
841;Lampa wisząca CHAMPAGNE MD2101-1S - Zuma Line;003064-001767;224.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2017/mini/450px_MD2101-1S.jpg;Lampa wisząca CHAMPAGNEcharakteryzuje się innowacyjnym pomysłem z nowoczesną formą i precyzyjnym wykonaniem.Szklane klosze przypominają smukłe kieliszki szampana. Niestandardowy kształt sprawia, że sprawdzi się w nowoczesnych czy tradycyjnych aranżacjach. Nowoczesna propozycja ze szklanym, lekko przydymionym kloszem doskonale sprawdzi się w salonie czy sypialni.;Wysokość:120 cm,Szerokość:13 cm,Materiał:Szkło,Kolor:Dymiony,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
842;Lampa wisząca CIRO MD1458-1L - Zuma Line;003064-001135;170.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/!!!!!!!!!ZUMMM/mini/450px_ciro1.jpg;Lampa wisząca CIRO to gwarancja nieskazitelnej stylistyki i niezwykle interesującego konceptu. Klosz został wykonany z transparentnego szkła i nadano mu kształt klasycznej żarówki. Dodatkowo ozdobiony jest złotymi niteczkami, które niesamowicie odbijają światło żarówki i pięknie połyskują. Lampa jest połączeniem lekkiego produktu z niezwykłą trwałością.;Wysokość:120 cm,Szerokość:20 cm,Materiał:Szkło,Kolor:Chrom,Trzonek:GU10,Moc żarówki:50W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
843;Lampa wisząca DORIS MD1703-1 - Zuma Line;003064-000950;197.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//ZumaLine/2017/mini/450px_MD1703-1.jpg;Lampa wisząca DORIS to połączenie pomysłowości z prostotą i dokładnością wykonania. Nowoczesna bryła klosza wykonana z chromowanego materiału i tworzywa sztucznego z tradycyjnym kształtem mocowania jest idealnym uzupełnieniem nowoczesnych i klasycznych aranżacji. Nietypowe i interesujące wzornictwo doskonale spełni funkcję oryginalnej ozdoby. Idealnie nada się do salonu czy sypialni.;Wysokość:80 cm,Szerokość:10 cm,Materiał:Tworzywo sztuczne,Kolor:Chrom,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
844;Lampa wisząca GEM P0389-03D-0FD2 - Zuma Line;003064-009272;629.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//ZumaLine/2019/mini/450px_p0389-03d-0fd2.jpg;Lampa wisząca GEM charakteryzuje się innowacyjnym pomysłem z nowoczesną formą i precyzyjnym wykonaniem. Szklane klosze o cylindrycznym kształcie dodają niestandardowego klimatu. Złoty odcień nadaje lampie nieskazitelnej szlachetności. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Ten rodzaj wyjątkowo i klimatycznie rozproszy światło w każdym wnętrzu. Idealnie sprawdzi się w aranżacjach modernistycznych lub tradycyjnych.;Wysokość:162 cm,Szerokość:31 cm,Materiał:Szkło,Kolor:Złoty,Trzonek:G9,Moc żarówki:28W,Napięcie zasilania:230V,Ilość żarówek:3,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
845;Lampa wisząca GEM P0389-05D-F4AC - Zuma Line;003064-009232;899.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//ZumaLine/2019/mini/450px_p0389-05d-f4ac.jpg;Lampa wisząca GEM charakteryzuje się innowacyjnym pomysłem z nowoczesną formą i precyzyjnym wykonaniem. Szklane klosze o cylindrycznym kształcie dodają niestandardowego klimatu. Srebrny odcień nadaje lampie nieskazitelnej szlachetności. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Ten rodzaj wyjątkowo i klimatycznie rozproszy światło w każdym wnętrzu. Idealnie sprawdzi się w aranżacjach modernistycznych lub tradycyjnych.;Wysokość:145 cm,Szerokość:43 cm,Materiał:Szkło,Kolor:Chrom,Trzonek:G9,Moc żarówki:28W,Napięcie zasilania:230V,Ilość żarówek:5,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
846;Lampa wisząca INEZ RLD93023-2A - Zuma Line;003064-001121;197.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_RLD93023-2A.jpg;Lampa wisząca INEZto połączenie oryginalności z niebanalnym stylem.Niestandardowy kształt dodaje niezwykłej elegancji. Nowoczesna konstrukcja z metalu i szkła emituje ciepły, jasny blask tworząc niesamowicie przyjemną atmosferę pomieszczenia. Biały kolor dodaje dostojności i uniwersalności, która pozwala na wielofunkcyjne zastosowanie. Lampa podkreśla nowoczesny charakter i klimat pomieszczenia. Doskonale sprawdzi się w salonie czy sypialni.;Wysokość:100 cm,Szerokość:28 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
847;Lampa wisząca INEZ RLD93023-3A - Zuma Line;003064-001122;305.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_RLD93023-3A.jpg;Lampa wisząca INEZ to połączenie modnego designu z dopracowanymi detalami i najlepszą jakością.Oryginalny kształt dodaje niezwykłej elegancji. Nowoczesna konstrukcja z metalu i szkła emituje ciepły, jasny blask tworząc niesamowicie przyjemną atmosferę pomieszczenia. Biały kolor dodaje dostojności i uniwersalności, która pozwala na wielofunkcyjne zastosowanie.Lampa podkreśla nowoczesny charakter i klimat pomieszczenia. Doskonale sprawdzi się w przestrzeni domowej lub biurowej.;Wysokość:100 cm,Szerokość:37 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:3,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
848;Lampa wisząca IVIA P12082D-3 - Zuma Line;003064-009007;296.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//ZumaLine/2019/mini/450px_p12082d-3.jpg;Lampa wisząca IVIA to połączenie modnego designu z dopracowanymi detalami i najlepszą jakością. Nowoczesna propozycja ze szklanymi kloszami, które w środku prezentują delikatne, lustrzane kryształki. Kryształki idealnie odbijają promienie słoneczne zapewniając znakomitą grę światła. Lampa podkreśla nowoczesny charakter i klimat pomieszczenia. Doskonale sprawdzi się w przestrzeni domowej lub biurowej.;Wysokość:120 cm,Szerokość:20 cm,Materiał:Metal,Kolor:Przezroczysty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:3,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
849;Lampa wisząca LIBRA PENDANT MD2128-1W - Zuma Line;003064-001045;251.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/!!!!!!!ZUMAA/mini/450px_lampa-wiszaca-libra-.jpg;"Lampa wisząca LIBRA to połączenie unikatowego wzornictwa i eleganckiego designu. Nadaje wnętrzu niepowtarzalnego klimatu i oryginalności. Projekt wykonany jest z wysokiej jakości materiałów; metalu i szkła. Idealnie sprawdzi się w oświetleniu salonu czy sypialni.";Wysokość:120 cm,Szerokość:16,3 cm,Materiał:Szkło,Kolor:Biały,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
850;Lampa wisząca LIBRA PENDANT MD2128B-3S - Zuma Line;003064-001772;674.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2017/mini/450px_MD2128B-3S.jpg;Lampa wisząca LIBRA PENDANT to połączenieszykownego stylu z doskonałym wykonaniem.Oryginalny kształt dodaje niezwykłej elegancji i charakteru. Z łatwością dopasuje się do nowoczesnych i klasycznych aranżacji. Uniwersalne połączenie kolorów z wysoką jakością materiałów sprawia, że lampa wpasuje się w każde wnętrze. Idealnie nada się do salonu czy kuchni.;Wysokość:120 cm,Szerokość:78 cm,Materiał:Szkło,Kolor:Chrom,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:3,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
851;Lampa wisząca LIBRA PENDANT MD2128B-3W - Zuma Line;003064-001048;539.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/!!!!!!!ZUMAA/!!!!!!!!!!noweeeeeeeeee/mini/450px_lampa-wiszaca-libra-md2128b-3w-biala.jpg;Lampa wisząca LIBRA to nowoczesny projekt nadający się do nowoczesnych i klasycznych wnętrz. Białe, błyszczące, szklane klosze dodają element elegancji. Istotną zaletą lampy ze szkła jest równomierne rozszczepienie światła, które przenikając przez klosz nadaje niesamowitego efektu rozświetlenia otoczenia.;Wysokość:120 cm,Szerokość:78 cm,Materiał:Szkło,Kolor:Biały,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:3,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
852;Lampa wisząca LIMA 15010002 15010002 -Zuma Line;003064-009106;539.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//ZumaLine/2019/mini/450px_15010002.jpg;Lampa wisząca LIMA to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnością wykonania.Oryginalny kształt dodaje niezwykłej elegancji. Biały kolor dodaje subtelności i wdzięku.Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Główne atrybuty spotu to nowoczesność i niestandardowe kształty.Idealnie sprawdzi się w aranżacjach modernistycznych lub minimalistycznych.;Wysokość:120 cm,Szerokość:46 cm,Materiał:Tworzywo sztuczne,Kolor:Biały,Trzonek:Moduł LED,Moc żarówki:23W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Nie,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
853;Lampa wisząca LIMA 15010003 15010003 -Zuma Line;003064-009107;719.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//ZumaLine/2019/mini/450px_15010003.jpg;Lampa wisząca LIMA to połączenie innowacyjnego pomysłu z nowoczesną formą i precyzyjnością wykonania. Oryginalny kształt dodaje niezwykłej elegancji. Biały kolor dodaje subtelności i wdzięku. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Główne atrybuty spotu to nowoczesność i niestandardowe kształty. Idealnie sprawdzi się w aranżacjach modernistycznych lub minimalistycznych.;Wysokość:120 cm,Szerokość:60 cm,Materiał:Tworzywo sztuczne,Kolor:Biały,Trzonek:Moduł LED,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Nie,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
854;Lampa wisząca LOYA P0461-01A-F4F4 - Zuma Line;003064-003489;224.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_P0461-01A-F4F4.jpg;Lampa wisząca LOYA to połączenie oryginalności z niebanalnym stylem. Cylindryczna oprawa w srebrnym kolorze nadaje uniwersalności wnętrzu. Oryginalny kształt dodaje niezwykłej elegancji. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Doskonale sprawdzi się w aranżacjach modernistycznych lub minimalistycznych. Lampa podkreśli nowoczesny charakter i klimat salonu czy kuchni.;Wysokość:140 cm,Szerokość:8 cm,Materiał:Metal,Kolor:Srebrny,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
855;Lampa wisząca LOYA P0461-01A-F7F7- Zuma Line;003064-003490;251.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_P0461-01A-F7F7.jpg;Lampa wisząca LOYA to połączenie oryginalności z niebanalnym stylem. Cylindryczna oprawa w złotym kolorze nadaje niesamowitej szlachetności wnętrzu. Oryginalny kształt dodaje niezwykłej elegancji. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Doskonale sprawdzi się w aranżacjach modernistycznych lub minimalistycznych. Lampa podkreśli nowoczesny charakter i klimat salonu czy kuchni.;Wysokość:140 cm,Szerokość:8 cm,Materiał:Metal,Kolor:Złoty,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
856;Lampa wisząca LOYA P0461-01A-L7L7 - Zuma Line;003064-003491;251.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_P0461-01A-L7L7.jpg;Lampa wisząca LOYA to połączenie oryginalności z niebanalnym stylem. Cylindryczna oprawa w miedzianym kolorze nadaje niesamowitego charakteru i wdzięku do pomieszczenia. Oryginalny kształt dodaje niezwykłej elegancji. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Doskonale sprawdzi się w aranżacjach modernistycznych lub minimalistycznych. Lampa podkreśli nowoczesny charakter i klimat salonu czy kuchni.;Wysokość:140 cm,Szerokość:8 cm,Materiał:Metal,Kolor:Miedziany,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
857;Lampa wisząca LOYA P0461-01A-L8L8 - Zuma Line;003064-003493;251.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_P0461-01A-L8L8.jpg;Lampa wisząca LOYA to połączenie oryginalności z niebanalnym stylem. Cylindryczna oprawa w czarnym kolorze nadaje niesamowitego klimatu wnętrzu. Oryginalny kształt dodaje niezwykłej elegancji. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Doskonale sprawdzi się w aranżacjach modernistycznych lub minimalistycznych. Lampa podkreśli nowoczesny charakter i klimat salonu czy kuchni.;Wysokość:140 cm,Szerokość:8 cm,Materiał:Metal,Kolor:Czarny,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
858;Lampa wisząca LOYA P0461-09C-B5F4 - Zuma Line;003064-008528;1349.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images//ZumaLine/2019/mini/450px_p0461-09c-b5f4.jpg;Lampa wisząca LOYA to połączenie oryginalności z niebanalnym stylem. Cylindryczne oprawy zwisające na różnych poziomach nadają niesamowitego charakteru. Oryginalny kształt dodaje niezwykłej elegancji. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Uniwersalne połączenie kolorów z wysoką jakością materiałów sprawia, że lampa wpasuje się w każde wnętrze. Idealnie sprawdzi się w przestrzeni domowej.;Wysokość:140 cm,Szerokość:42 cm,Materiał:Metal,Kolor:Srebrny,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:9,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
859;Lampa wisząca LOYA P0461-09C-B5SB- Zuma Line;003064-003495;1349.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_P0461-09C-B5SB.jpg;Lampa wisząca LOYA to połączenie oryginalności z niebanalnym stylem. Cylindryczne oprawy zawieszone na różnych poziomach nadają niesamowitego charakteru. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Uniwersalne połączenie kolorów z wysoką jakością materiałów sprawia, że lampa wpasuje się w każde wnętrze. Idealnie sprawdzi się w przestrzeni domowej.;Wysokość:140 cm,Szerokość:42 cm,Materiał:Metal,Kolor:Złoty,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:9,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
860;Lampa wisząca LOYA P0461-09C-B5SC- Zuma Line;003064-003494;1349.1;1;LAMPY WISZĄCE NOWOCZESNE;10;https://polskielampy.pl/images/ZumaLine/2018/mini/450px_P0461-09C-B5SC.jpg;Lampa wisząca LOYA to połączenie oryginalności z niebanalnym stylem. Dziewięć cylindrycznych opraw zawieszonych na różnych poziomach nadają niesamowitego charakteru. Oryginalny kształt dodaje niezwykłej elegancji. Nietypowe i interesujące wzornictwo doskonale spełni funkcję wyjątkowej ozdoby. Uniwersalne połączenie kolorów z wysoką jakością materiałów sprawia, że lampa wpasuje się w każde wnętrze. Idealnie sprawdzi się w przestrzeni domowej.;Wysokość:140 cm,Szerokość:42 cm,Materiał:Metal,Kolor:Srebrny,Trzonek:Moduł LED,Moc żarówki:5W,Napięcie zasilania:230V,Ilość żarówek:9,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP20
